date,price,lprice,cpi
1995-11-27,2.24211320754717,0.8074188173748188,153.7
1995-12-04,2.2456875000000003,0.8090117103936983,153.6
1995-12-11,2.247802083333333,0.8099528869337619,153.6
1995-12-18,2.2795208333333337,0.8239652600607567,153.6
1995-12-25,2.287979166666667,0.8276689679982411,153.6
1996-01-01,2.2915856677524427,0.8292440092791244,153.5
1996-01-08,2.312745276872964,0.8384352504546726,153.5
1996-01-15,2.3233250814332247,0.8429993843476099,153.5
1996-01-22,2.3085133550488597,0.8366037481112047,153.5
1996-01-29,2.300049511400651,0.8329306493993434,153.5
1996-02-05,2.2782279792746114,0.8233979387157007,154.4
1996-02-12,2.271917098445596,0.8206240118329754,154.4
1996-02-19,2.286642487046632,0.8270845788359195,154.4
1996-02-26,2.3287150259067357,0.8453166244233469,154.4
1996-03-04,2.3568444157520982,0.8573236123361994,154.9
1996-03-11,2.358941252420917,0.8582128965210835,154.9
1996-03-18,2.3799096191091027,0.8670625117980659,154.9
1996-03-25,2.440717882504842,0.892292210173946,154.9
1996-04-01,2.4573821451509312,0.8990966146769652,155.7
1996-04-08,2.5116197816313424,0.9209278763341996,155.7
1996-04-15,2.5908901734104046,0.9520015129588573,155.7
1996-04-22,2.6200950545921646,0.9632105974935773,155.7
1996-04-29,2.655558124598587,0.9766548490228397,155.7
1996-05-06,2.6495201535508635,0.9743785494704813,156.3
1996-05-13,2.6536762635956492,0.9759459479104942,156.3
1996-05-20,2.670300703774792,0.982191089207275,156.3
1996-05-27,2.6495201535508635,0.9743785494704813,156.3
1996-06-03,2.632,0.9677440134630708,156.6
1996-06-10,2.617481481481482,0.9622125888498417,156.6
1996-06-17,2.6091851851851855,0.9590379830090691,156.6
1996-06-24,2.5822222222222226,0.9486503546474913,156.6
1996-07-01,2.5577740906190174,0.9391373844087438,156.7
1996-07-08,2.5515558391831528,0.9367033061278643,156.7
1996-07-15,2.545337587747288,0.9342632886504986,156.7
1996-07-22,2.5432648372686666,0.9334486246543222,156.7
1996-07-29,2.5246100829610723,0.926086628213253,156.7
1996-08-05,2.4970292993630574,0.9151017450546093,157.0
1996-08-12,2.4887541401273885,0.9117822399317567,157.0
1996-08-19,2.492891719745223,0.9134433698818333,157.0
1996-08-26,2.501166878980892,0.9167573745718706,157.0
1996-09-02,2.471618563254927,0.9048732247991269,157.3
1996-09-09,2.4840076287349016,0.9098732352158326,157.3
1996-09-16,2.4902021614748886,0.9123638965282844,157.3
1996-09-23,2.4902021614748886,0.9123638965282844,157.3
1996-09-30,2.477813095994914,0.9073763550172453,157.3
1996-10-07,2.45761216730038,0.8991902148461592,157.8
1996-10-14,2.4761368821292775,0.9066996368682908,157.8
1996-10-21,2.4781951837769327,0.9075305467623783,157.8
1996-10-28,2.5008365019011407,0.9166252766682608,157.8
1996-11-04,2.509351863550221,0.9200244981055917,158.3
1996-11-11,2.5155072646873022,0.9224744789145759,158.3
1996-11-18,2.536025268477574,0.9305980004360553,158.3
1996-11-25,2.5524396715097915,0.9370496357175441,158.3
1996-12-02,2.541467843631778,0.9327418053092454,158.6
1996-12-09,2.541467843631778,0.9327418053092454,158.6
1996-12-16,2.5312282471626735,0.9287046581222743,158.6
1996-12-23,2.520988650693569,0.9246511462890917,158.6
1996-12-30,2.5127969735182853,0.9213964648155498,158.6
1997-01-06,2.5087011349306434,0.9197651430834657,158.6
1997-01-13,2.541467843631778,0.9327418053092454,158.6
1997-01-20,2.541467843631778,0.9327418053092454,158.6
1997-01-27,2.5353240857503154,0.9303214733491797,158.6
1997-02-03,2.5232734129478316,0.9255570319792807,159.1
1997-02-10,2.5191904462602137,0.9239375984269778,159.1
1997-02-17,2.5049000628535514,0.9182488386725561,159.1
1997-02-24,2.4967341294783156,0.914983529648817,159.1
1997-03-03,2.4726315789473685,0.9052830000643263,159.6
1997-03-10,2.4543157894736845,0.8978480215768083,159.6
1997-03-17,2.442105263157895,0.8928604800657691,159.6
1997-03-24,2.450245614035088,0.8961882701584438,159.6
1997-03-31,2.442105263157895,0.8928604800657691,159.6
1997-04-07,2.4420900000000003,0.8928542300462379,160.0
1997-04-14,2.4339700000000004,0.8895236690990733,160.0
1997-04-21,2.4339700000000004,0.8895236690990733,160.0
1997-04-28,2.4258500000000005,0.8861819784371702,160.0
1997-05-05,2.418766541822722,0.8832577167690433,160.2
1997-05-12,2.418766541822722,0.8832577167690433,160.2
1997-05-19,2.4390411985018727,0.8916050106458059,160.2
1997-05-26,2.4572883895131086,0.8990584613003867,160.2
1997-06-02,2.464909431605247,0.9021550650773659,160.1
1997-06-09,2.4486795752654595,0.8955489304002485,160.1
1997-06-16,2.430420986883198,0.8880644879781115,160.1
1997-06-23,2.40810493441599,0.878840103912385,160.1
1997-06-30,2.3959325421611495,0.8737725255000792,160.1
1997-07-07,2.384838427947598,0.8691313769501552,160.3
1997-07-14,2.376733624454148,0.8657271183433539,160.3
1997-07-21,2.384838427947598,0.8691313769501552,160.3
1997-07-28,2.370655021834061,0.8631662974816803,160.3
1997-08-04,2.414245482866044,0.8813868088332315,160.5
1997-08-11,2.485074143302181,0.910302495442403,160.5
1997-08-18,2.4870978193146422,0.9111164963013503,160.5
1997-08-25,2.517452959501558,0.9232476600344401,160.5
1997-09-01,2.51073631840796,0.9205760640712309,160.8
1997-09-08,2.51073631840796,0.9205760640712309,160.8
1997-09-15,2.496597014925373,0.9149286105781558,160.8
1997-09-22,2.4743781094527364,0.9059890955393473,160.8
1997-09-29,2.4440796019900497,0.8936686111513066,160.8
1997-10-06,2.4360000000000004,0.8903573498476508,161.2
1997-10-13,2.4239106699751867,0.885382215207537,161.2
1997-10-20,2.403761786600497,0.8770349213307743,161.2
1997-10-27,2.3815980148883376,0.8677716971989015,161.2
1997-11-03,2.3636435643564355,0.860204311676963,161.6
1997-11-10,2.3656534653465346,0.8610542904786675,161.6
1997-11-17,2.3475643564356434,0.8533783466065631,161.6
1997-11-24,2.335504950495049,0.8482281206302472,161.6
1997-12-01,2.316839628482972,0.8402040278985112,161.5
1997-12-08,2.2947170278637774,0.8306095365047503,161.5
1997-12-15,2.2746055727554184,0.8218066627587952,161.5
1997-12-22,2.254494117647059,0.8129256097148346,161.5
1997-12-29,2.2363938080495362,0.8048646614532026,161.5
1998-01-05,2.2190303781773095,0.7970703338870825,161.3
1998-01-12,2.2029212647241168,0.7897843271561492,161.3
1998-01-19,2.1807712337259764,0.7796785911752132,161.3
1998-01-26,2.1465393676379416,0.7638569489000124,161.3
1998-02-02,2.1325049504950493,0.7572973218323739,161.6
1998-02-09,2.116425742574257,0.7497286953523662,161.6
1998-02-16,2.0862772277227726,0.7353812469442249,161.6
1998-02-23,2.0983366336633664,0.7411449516609749,161.6
1998-03-02,2.0623495985176032,0.7238459146369067,161.9
1998-03-09,2.0422878319950586,0.7140706657322644,161.9
1998-03-16,2.022226065472514,0.7041989172531103,161.9
1998-03-23,2.006176652254478,0.6962307476039333,161.9
1998-03-30,2.0663619518221124,0.7257895498454778,161.9
1998-04-06,2.0585351418002467,0.7219946336391837,162.2
1998-04-13,2.0525277435265106,0.7190720791965819,162.2
1998-04-20,2.0585351418002467,0.7219946336391837,162.2
1998-04-27,2.0825647348951914,0.7336001797594918,162.2
1998-05-04,2.096708923076923,0.7403689359318908,162.5
1998-05-11,2.1246916923076924,0.7536267058775417,162.5
1998-05-18,2.1426806153846156,0.7620576691663411,162.5
1998-05-25,2.138683076923077,0.7601902549915456,162.5
1998-06-01,2.1267616707616708,0.7546004804627358,162.8
1998-06-08,2.1447174447174446,0.7630078162987091,162.8
1998-06-15,2.1267616707616708,0.7546004804627358,162.8
1998-06-22,2.1108009828009826,0.7470674881551905,162.8
1998-06-29,2.1088058968058965,0.7461218616071834,162.8
1998-07-06,2.1082110429447853,0.7458397409168682,163.0
1998-07-13,2.100240490797546,0.7420518575999312,163.0
1998-07-20,2.110203680981595,0.7467844741000299,163.0
1998-07-27,2.0922699386503067,0.7382495716501926,163.0
1998-08-03,2.067813725490196,0.7264918778746066,163.2
1998-08-10,2.055872549019608,0.7207003558950178,163.2
1998-08-17,2.0419411764705884,0.7139009125060941,163.2
1998-08-24,2.028009803921569,0.7070549199981041,163.2
1998-08-31,2.0160686274509803,0.7011493910240625,163.2
1998-09-07,2.001674418604651,0.6939840395980454,163.4
1998-09-14,1.9917356181150552,0.6890064285242935,163.4
1998-09-21,2.0155887392900858,0.7009113310306119,163.4
1998-09-28,2.0155887392900858,0.7009113310306119,163.4
1998-10-05,2.0230513447432763,0.704606938359464,163.6
1998-10-12,2.029007334963325,0.7075466759003889,163.6
1998-10-19,2.0230513447432763,0.704606938359464,163.6
1998-10-26,2.0151100244498776,0.7006737966126269,163.6
1998-11-02,2.0002926829268293,0.6932935113164925,164.0
1998-11-09,1.9963317073170732,0.6913113501125013,164.0
1998-11-16,1.9725658536585366,0.6793351590657857,164.0
1998-11-23,1.9587024390243901,0.6722822331038995,164.0
1998-11-30,1.9289951219512194,0.6569992051237225,164.0
1998-12-07,1.8893853658536583,0.6362515729294739,164.0
1998-12-14,1.871560975609756,0.6267728289749301,164.0
1998-12-21,1.8695804878048778,0.625714067626688,164.0
1998-12-28,1.8557170731707318,0.6182711837196097,164.0
1999-01-04,1.8528859060402687,0.616744372844289,163.9
1999-01-11,1.8647760829774254,0.6231409831409815,163.9
1999-01-18,1.8707211714460037,0.6263240097011026,163.9
1999-01-25,1.8548676021964614,0.617813320033194,163.9
1999-02-01,1.8365136944613512,0.607869043076002,164.3
1999-02-08,1.8325599513085817,0.6057138698280186,164.3
1999-02-15,1.8167449786975045,0.5970464266178505,164.3
1999-02-22,1.7930225197808884,0.5839027543773,164.3
1999-03-01,1.8026893617021278,0.5892796396949278,164.5
1999-03-08,1.8184851063829788,0.5980037953552662,164.5
1999-03-15,1.9290553191489361,0.657030411142742,164.5
1999-03-22,2.008034042553191,0.697156155148519,164.5
1999-03-29,2.1363744680851067,0.7591102185063863,164.5
1999-04-05,2.200766060606061,0.7888055091198498,165.0
1999-04-12,2.244072727272727,0.8082923967933462,165.0
1999-04-19,2.2342303030303032,0.8038967853203084,165.0
1999-04-26,2.2263563636363637,0.8003663315209257,165.0
1999-05-03,2.2200529482551143,0.7975310461651347,166.2
1999-05-10,2.2278700361010833,0.8010459882725792,166.2
1999-05-17,2.2278700361010833,0.8010459882725792,166.2
1999-05-24,2.2005102286401925,0.7886892555836738,166.2
1999-05-31,2.1711961492178102,0.7752782365236682,166.2
1999-06-07,2.1731504211793027,0.776177921694566,166.2
1999-06-14,2.1653333333333338,0.7725743141912673,166.2
1999-06-21,2.196601684717209,0.7869114773376747,166.2
1999-06-28,2.1751046931407947,0.7770767981595831,166.2
1999-07-05,2.1985559566787005,0.7878007615225586,166.2
1999-07-12,2.23373285198556,0.803674110678849,166.2
1999-07-19,2.2845439229843567,0.8261664083561067,166.2
1999-07-26,2.331446450060169,0.8464888689819543,166.2
1999-08-02,2.328350329934014,0.8451600039142488,166.7
1999-08-09,2.349782843431314,0.8543229168357683,166.7
1999-08-16,2.4082351529694064,0.8788941775662737,166.7
1999-08-23,2.4043383323335337,0.8772747440139708,166.7
1999-08-30,2.4023899220155975,0.8764640427129821,166.7
1999-09-06,2.414132854578097,0.881340156197462,167.1
1999-09-13,2.429682824655895,0.8877607240003846,167.1
1999-09-20,2.46467025733094,0.9020580287012092,167.1
1999-09-27,2.4530077797725913,0.8973149368051963,167.1
1999-10-04,2.4277784395473496,0.886976616787775,167.9
1999-10-11,2.41617153067302,0.8821842753474686,167.9
1999-10-18,2.3910232281119717,0.8717214032395268,167.9
1999-10-25,2.39295771292436,0.8725301376143787,167.9
1999-11-01,2.375172413793104,0.8650700301330015,168.2
1999-11-08,2.3809655172413797,0.8675060849308827,168.2
1999-11-15,2.4157241379310346,0.8819990922334493,168.2
1999-11-22,2.45048275862069,0.8962850494809259,168.2
1999-11-29,2.4601379310344833,0.9002174178986471,168.2
1999-12-06,2.456746286393345,0.898837826666032,168.3
1999-12-13,2.4606060606060605,0.9004076857011519,168.3
1999-12-20,2.4490267379679143,0.8956906958230131,168.3
1999-12-27,2.456746286393345,0.898837826666032,168.3
2000-01-03,2.4548163992869876,0.898051972008693,168.3
2000-01-10,2.439377302436126,0.8917428028154282,168.3
2000-01-17,2.4644658348187756,0.9019750841411647,168.3
2000-01-24,2.5378015448603684,0.9312981727204904,168.3
2000-01-31,2.539731431966726,0.932058339993888,168.3
2000-02-07,2.5495260663507104,0.9359074855638515,168.8
2000-02-14,2.609175355450237,0.9590342156438699,168.8
2000-02-21,2.7053838862559236,0.9952438195141391,168.8
2000-02-28,2.73424644549763,1.0058558752406297,168.8
2000-03-06,2.8711707891637217,1.0547198870616008,169.8
2000-03-13,2.920904593639576,1.0718933606467713,169.8
2000-03-20,2.924730270906949,1.0732022613572012,169.8
2000-03-27,2.884560659599529,1.0593726039960403,169.8
2000-04-03,2.8514859813084112,1.0478402553507187,171.2
2000-04-10,2.798364485981309,1.0290351343716644,171.2
2000-04-17,2.739551401869159,1.0077941850505157,171.2
2000-04-24,2.7262710280373836,1.0029347516767693,171.2
2000-05-01,2.692446001167542,0.9904500745706178,171.3
2000-05-08,2.7588091068301224,1.0147991035809045,171.3
2000-05-15,2.8289643899591357,1.0399107047390177,171.3
2000-05-22,2.895327495621716,1.063098229193944,171.3
2000-05-29,2.919976649153532,1.0715756193829864,171.3
2000-06-05,2.960130612244898,1.0852333931208678,171.5
2000-06-12,3.088914285714286,1.1278196653204051,171.5
2000-06-19,3.183608163265306,1.1580151961080067,171.5
2000-06-26,3.1400489795918367,1.1442383983946316,171.5
